6251.3 2.506581229486115e-10 1.8056389198582931e-12 1.383684343165311e-12 2.9181532480169203e-11 6.86097023010079e-14 0.0 2.1575934839407117e-10 7.176765355427468e-58 0.0 0.0 0.0 1.1351461638262435e-28 2.0362962135052933e-31 4.3800498719606247e-13 7.664124994193101e-14
6283.4 3.107035563109936e-10 2.049338191775616e-12 1.764003222647669e-12 3.666421233080121e-11 8.837939275445666e-14 0.0 2.6703660092334764e-10 1.5263822847755936e-57 0.0 0.0 0.0 1.7299564986976912e-28 3.2289709360012034e-31 4.4937585546729845e-13 7.863254214275344e-14
6315.1 3.8442286486564105e-10 2.3225474759255426e-12 2.2458660588528356e-12 4.6017609923394606e-11 1.135149271158175e-13 0.0 3.2982277986056964e-10 3.196393685440338e-57 0.0 0.0 0.0 2.618766617880815e-28 5.0815490864616635e-31 4.60939339819506e-13 8.065761842393849e-14
6347.1 4.757383946065789e-10 2.6323644553863356e-12 2.860099945489983e-12 5.777049821409512e-11 1.4581957937264637e-13 0.0 4.074228243642787e-10 6.691541842360267e-57 0.0 0.0 0.0 3.9641877156961677e-28 7.997054414560092e-31 4.72696998983329e-13 8.271675339888833e-14
6379.0 5.880346558088947e-10 2.9807952270925214e-12 3.638630290625339e-12 7.246236488472977e-11 1.869769728404675e-13 0.0 5.026030308296345e-10 1.3884112327044626e-56 0.0 0.0 0.0 5.976787389093457e-28 1.2528991893779603e-30 4.846503908103804e-13 8.481022154348143e-14
6411.5 7.272664356308746e-10 3.376942699203312e-12 4.630216360811477e-12 9.089834614391422e-11 2.3997790695622787e-13 0.0 6.203748209941685e-10 2.897269615509482e-56 0.0 0.0 0.0 9.031904102574436e-28 1.9681610503973684e-30 4.96801072281551e-13 8.693829719747637e-14
6444.1 8.990593643051473e-10 3.824206458711025e-12 5.8902549407524046e-12 1.1399765430113213e-10 3.077560377250031e-13 0.0 7.653100515832927e-10 6.017690404469307e-56 0.0 0.0 0.0 1.3621474469758508e-27 3.084872884624157e-30 5.091505995151594e-13 8.910125456588836e-14
6477.6 1.1130475885203118e-09 4.3354534601292665e-12 7.500508773734241e-12 1.4306591745581655e-10 3.955423819625802e-13 0.0 9.455076452718578e-10 1.2643755371181458e-55 0.0 0.0 0.0 2.0644751642441306e-27 4.862496957762228e-30 5.21700527774943e-13 9.129936772033871e-14
6512.0 1.3792831091317143e-09 4.919221036748212e-12 9.55407637525553e-12 1.795549980331385e-10 5.092331802460704e-13 0.0 1.1693205840922024e-09 2.6856007215230572e-55 0.0 0.0 0.0 3.1424837715776076e-27 7.702887915686559e-30 5.344524114779009e-13 9.353291060037885e-14
6548.0 1.7134571032025657e-09 5.593172602763983e-12 1.2186224474656878e-11 2.2552501852586118e-10 6.583252582723592e-13 0.0 1.449994547582708e-09 5.84430757209237e-55 0.0 0.0 0.0 4.831547826736384e-27 1.2343241399802947e-29 5.47407804201986e-13 9.58021570147884e-14
6585.9 2.134491782046711e-09 6.374716098577749e-12 1.5564176541021243e-11 2.8344789571226746e-10 8.551569539209979e-13 0.0 1.803504182872835e-09 1.3093095819922133e-54 0.0 0.0 0.0 7.51708481510958e-27 2.0049936567418876e-29 5.605682586936563e-13 9.81073806428495e-14
6626.4 2.6697050840710586e-09 7.2906387187307e-12 1.9919338272070702e-11 3.5663910696149335e-10 1.1185498820915257e-12 0.0 2.2531596761642555e-09 3.0571081961833433e-54 0.0 0.0 0.0 1.1895582254907881e-26 3.3207987377834073e-29 5.739353268752841e-13 1.0044885503559652e-13
6669.9 3.352493366777629e-09 8.368903038548044e-12 2.5532140465015827e-11 4.4892442885793703e-10 1.4738773428175983e-12 0.0 2.8276632279247493e-09 7.481404206347609e-54 0.0 0.0 0.0 1.9182709719510046e-26 5.620657291139778e-29 5.875105598524323e-13 1.0282685361704325e-13
6718.4 4.244729850288227e-09 9.674248483938554e-12 3.287279548014085e-11 5.665488125710412e-10 1.9695128502288085e-12 0.0 3.581049167200659e-09 1.988480702678101e-53 0.0 0.0 0.0 3.2007540390435474e-26 9.891892950506777e-29 6.012955079209951e-13 1.052416496853867e-13
6770.3 5.3960668506065035e-09 1.1225633398387291e-11 4.238304036400373e-11 7.151520313470646e-10 2.6518327408640983e-12 0.0 4.555945706202549e-09 5.550931059344383e-53 0.0 0.0 0.0 5.44614088269474e-26 1.7805786594235914e-28 6.15291720574212e-13 1.0769351641418944e-13
6828.0 6.9118405523625574e-09 1.3117342910267192e-11 5.480131064912348e-11 9.034285548113744e-10 3.6208975558381215e-12 0.0 5.846152734098681e-09 1.6948136406344317e-52 0.0 0.0 0.0 9.60571349148667e-26 3.3403364890344912e-28 6.295007465095564e-13 1.1018272685354045e-13
6892.3 8.930205392344045e-09 1.544860921250705e-11 7.110753577841932e-11 1.1426233733417975e-09 5.022308006332648e-12 0.0 7.574727227682338e-09 5.712851223618612e-52 0.0 0.0 0.0 1.763114218926534e-25 6.560290952184578e-28 6.439241336355008e-13 1.1270955393119469e-13
6966.0 1.169273561791343e-08 1.8407211840533944e-11 9.285056806733307e-11 1.4494833999681086e-09 7.130182725878497e-12 0.0 9.959700104679362e-09 2.2189181988271674e-51 0.0 0.0 0.0 3.428713216549678e-25 1.3767590978363752e-27 6.585634290781641e-13 1.1527427045369281e-13
7050.1 1.55148635430037e-08 2.2194283810138162e-11 1.2190787968067446e-10 1.842296860797998e-09 1.0365898973734608e-11 0.0 1.3288911106671498e-08 1.00007960875215e-50 0.0 0.0 0.0 7.080141579278412e-25 3.0957862278288105e-27 6.734201791878411e-13 1.178771491074605e-13
7145.3 2.0842117622806835e-08 2.7066286808172482e-11 1.6068170943867596e-10 2.3421724647353056e-09 1.5416369535145636e-11 0.0 1.7973090039167552e-08 5.228251269707946e-50 0.0 0.0 0.0 1.5508093386050843e-24 7.451457550077593e-27 6.884959295454221e-13 1.2051846245988933e-13
7255.7 2.851865716002453e-08 3.354309345595957e-11 2.1337054088801379e-10 2.985217479945716e-09 2.367723655549597e-11 0.0 2.479397415363031e-08 3.342476195965918e-49 0.0 0.0 0.0 3.683997407903321e-24 1.9692603534293612e-26 7.037922249686977e-13 1.2319848296039764e-13
7384.7 3.985426939085385e-08 4.234298175840649e-11 2.855607593831487e-10 3.812480674272731e-09 3.773007584416476e-11 0.0 3.497714524466053e-08 2.698894948198115e-48 0.0 0.0 0.0 9.61123985583722e-24 5.798488254302612e-26 7.193106095185609e-13 1.2591748294147408e-13
7533.3 5.677298045847199e-08 5.4363697646218906e-11 3.8431008920738507e-10 4.868325821847981e-09 6.219318121077035e-11 0.0 5.033424713748119e-08 2.7187603056289844e-47 0.0 0.0 0.0 2.7374837465045454e-23 1.8899734038913064e-25 7.350526265051006e-13 1.2867573461970256e-13
7706.0 8.269034507607748e-08 7.116725344828235e-11 5.203711512692749e-10 6.212665362134146e-09 1.0658232025577063e-10 0.0 7.409376466059096e-08 3.5352908757796586e-46 0.0 0.0 0.0 8.626842298945027e-23 6.9267079935336465e-25 7.510198184935946e-13 1.3147351009677037e-13
7905.7 1.2302006603597804e-07 9.493127596617597e-11 7.073999378884612e-10 7.904125810063964e-09 1.8964584514898922e-10 0.0 1.1139109534793191e-07 5.931955916084816e-45 0.0 0.0 0.0 3.004481217439144e-22 2.8518991372395518e-24 7.672137273104023e-13 1.3431108136045838e-13
8133.9 1.8598731317826855e-07 1.285771073326859e-10 9.602502706484836e-10 9.974519996509552e-09 3.4789797952441143e-10 0.0 1.70048866981551e-07 1.2498598074090675e-43 0.0 0.0 0.0 1.141351739784016e-21 1.3002545293038223e-23 7.83635894048759e-13 1.3718872028561538e-13
8392.8 2.844534075198933e-07 1.7629090117270985e-10 1.2953253532473257e-09 1.242739709831434e-08 6.540098387809893e-10 0.0 2.622797596069371e-07 3.234527440807378e-42 0.0 0.0 0.0 4.679919452886136e-21 6.489482850824075e-23 8.002878590744801e-13 1.401066986351162e-13
8686.1 4.3786774819612833e-07 2.43991983527238e-10 1.7248256158272604e-09 1.5182795443015286e-08 1.252781851767092e-09 0.0 4.0650287981142713e-07 1.0177818444955015e-40 0.0 0.0 0.0 2.058063008663789e-20 3.5221559244760416e-22 8.171711620315606e-13 1.430652880608029e-13
9011.9 6.684809241365971e-07 3.3758202318962813e-10 2.2361073951136734e-09 1.7967529342433138e-08 2.398185540927394e-09 0.0 6.236499169559287e-07 3.605269146286183e-39 0.0 0.0 0.0 9.371789448484155e-20 1.9983265522883832e-21 8.342873418477014e-13 1.4606476010441245e-13
9394.6 1.0224964412953685e-06 4.722108321863594e-10 2.8100207736197987e-09 2.0394814568523603e-08 4.692408362779979e-09 0.0 9.568350016709739e-07 1.7387191784367564e-37 0.0 0.0 0.0 4.763070094988736e-19 1.293169511786897e-20 8.516379367397292e-13 1.4910538619848694e-13
9847.5 1.534644543294397e-06 6.613997520153353e-10 3.3127467996192483e-09 2.1460181917119573e-08 9.205589094986335e-09 0.0 1.4372556247173577e-06 1.1650446052149566e-35 0.0 0.0 0.0 2.6991044504666386e-18 9.55419535785419e-20 8.692244842189455e-13 1.521874376672715e-13
10218.2 1.9896957919980643e-06 8.334003493056862e-10 3.497534757924679e-09 2.074501295276131e-08 1.4616064263414277e-08 0.0 1.8614755196399767e-06 2.7924091709002717e-34 0.0 0.0 0.0 9.809544149224488e-18 4.251170320868356e-19 8.87048521096377e-13 1.5531118572759552e-13
10540.1 2.3645495422248105e-06 9.867852503668188e-10 3.4510472310461906e-09 1.902146340605779e-08 2.0491220205384796e-08 0.0 2.2080329567772645e-06 3.724092426399964e-33 0.0 0.0 0.0 2.770104513117425e-17 1.4173544986761563e-18 9.051115834879557e-13 1.5847690148974166e-13
10845.8 2.66239897742808e-06 1.1278826693349008e-09 3.2312407144166318e-09 1.6653640141679458e-08 2.6770073069684766e-08 0.0 2.480063279990286e-06 3.8371161281718616e-32 0.0 0.0 0.0 6.973356928044398e-17 4.145978421008522e-18 9.234152068196102e-13 1.6168485595829974e-13
11163.9 2.8781663458987e-06 1.2620339679227472e-09 2.8581869691975206e-09 1.3770512302165021e-08 3.3516793382767616e-08 0.0 2.6726084343796494e-06 3.865059968922845e-31 0.0 0.0 0.0 1.7214842560572434e-16 1.1879783982760179e-17 9.41960925832283e-13 1.649353200330084e-13
11530.0 2.981718350948948e-06 1.3914944630893576e-09 2.3252181667472908e-09 1.0395773586329571e-08 4.074559708880677e-08 0.0 2.7569416713291213e-06 4.836662954020018e-30 0.0 0.0 0.0 4.574059803136869e-16 3.715947553968866e-17 9.607502745868678e-13 1.6822856450958273e-13
12013.7 2.8905877974019137e-06 1.5126148854453968e-09 1.614143816359023e-09 6.565858735520166e-09 4.814678063600689e-08 0.0 2.6551996181866874e-06 1.1256363801502648e-28 0.0 0.0 0.0 1.5235829076485325e-15 1.51656961081559e-16 9.797847864690703e-13 1.7156486008052873e-13
12835.8 2.379818078086719e-06 1.5994596521368795e-09 7.417700815146592e-10 2.595082812258617e-09 5.3829208901729284e-08 0.0 2.157618114134495e-06 1.522265402608062e-26 0.0 0.0 0.0 9.743877241481712e-15 1.331479287838594e-15 9.990659941942025e-13 1.749444773359472e-13
14632.3 1.3965174610716306e-06 1.6253190405542162e-09 1.398870255748005e-10 3.6472801531669586e-10 5.548430154241979e-08 0.0 1.2229656392007694e-06 1.260158258953409e-22 0.0 0.0 0.0 2.977624103757263e-13 7.361323430303556e-14 1.018595429811894e-12 1.7836768676432246e-13
16568.5 1.0255644631689125e-06 1.7911750208729419e-09 4.307535028750247e-11 8.52924395606234e-11 6.641797061460457e-08 0.0 8.589486615609772e-07 2.205746214026207e-19 0.0 0.0 0.0 5.001082608146389e-12 2.091593242594322e-12 1.0383746247107457e-12 1.8183475875330214e-13
18742.7 1.0385817293553928e-06 2.2934533042932353e-09 2.3833742753422144e-11 3.599335603407359e-11 1.0510103391294819e-07 0.0 8.203357269351757e-07 8.786461654931708e-17 0.0 0.0 0.0 3.784117367383987e-11 2.5874196937842075e-11 1.0584051096228996e-12 1.8534596359046225e-13
21229.2 1.3389212746937482e-06 3.242304078303961e-09 2.0224342533335144e-11 2.325213194569325e-11 2.0557319607858513e-07 0.0 9.768666286006086e-07 1.0859619756929491e-14 0.0 0.0 0.0 1.461216419495435e-10 1.5998810314509092e-10 1.0786884146285557e-12 1.889015714640632e-13
24124.7 1.9306423841546697e-06 4.75938936358629e-09 2.1321140659451128e-11 1.8529252674081735e-11 4.402365954193528e-07 0.0 1.2590383822785642e-06 7.414513754302752e-13 0.0 0.0 0.0 4.394824096156811e-10 7.626537819004328e-10 1.0992260691604152e-12 1.9250185246379335e-13
