3437.4 5.473724108773911e-08 7.92723983327473e-15 3.4630606421864433e-10 5.4388720852108066e-08 2.0255411054628974e-18 0.0 2.204920459966553e-12 1.331503662110018e-103 0.0 0.0 0.0 3.827477801467699e-45 2.0767651728548498e-50 1.7751675496873843e-15 1.8337226420781099e-16
3483.4 6.849809296655728e-08 1.076729444745389e-14 4.566799702384536e-10 6.803802415768855e-08 3.681434005374062e-18 0.0 3.3758633376704784e-12 3.3566464062917128e-102 0.0 0.0 0.0 1.5584523013723479e-44 1.0024596112979423e-49 1.8272608757131893e-15 1.887574969546878e-16
3533.3 7.914072044585895e-08 1.447152700784298e-14 5.577751351014148e-10 7.857796591499834e-08 6.4858459041601836e-18 0.0 4.961371911518732e-12 9.7545666315599e-101 0.0 0.0 0.0 6.429941670963022e-44 4.951027261304421e-49 1.8803503077505275e-15 1.942458514207327e-16
3581.4 9.102241511129289e-08 1.9105353505187433e-14 6.759770115578549e-10 9.033926552192469e-08 1.1078496084253017e-17 0.0 7.147901177810256e-12 2.306334944171962e-99 0.0 0.0 0.0 2.438287153039709e-43 2.2229586004676888e-48 1.934444929753359e-15 1.998382718691077e-16
3628.1 1.053193404339937e-07 2.4933699876447492e-14 8.220043719320802e-10 1.0448710309940471e-07 1.8573696381583314e-17 0.0 1.0199414435281873e-11 4.622975096706846e-98 0.0 0.0 0.0 8.687338794640331e-43 9.294081610264014e-48 1.989553819870072e-15 2.0553570202115026e-16
3673.8 1.2286917724427228e-07 3.2280332491492844e-14 1.005742382096357e-09 1.218489147250554e-07 3.074912880150506e-17 0.0 1.4474657239770541e-11 8.130227126176949e-97 0.0 0.0 0.0 2.9514411828258435e-42 3.6790259394155736e-47 2.0456860505064608e-15 2.113390850626787e-16
3718.8 1.4468917736672115e-07 4.1558325655930775e-14 1.2400168352925493e-09 1.4342861274587487e-07 5.047212891214703e-17 0.0 2.048611707115388e-11 1.2862332850678178e-95 0.0 0.0 0.0 9.662466581579755e-42 1.3952508213776976e-46 2.1028506883873176e-15 2.172493636501561e-16
3763.3 1.72122499287882e-07 5.329287200525904e-14 1.5422865390174564e-09 1.7055115906745685e-07 8.237009670959072e-17 0.0 2.896985212736943e-11 1.8619286943286016e-94 0.0 0.0 0.0 3.070188979091748e-41 5.1106508638123496e-46 2.161056794616701e-15 2.2326747991672043e-16
3807.4 2.069860404471924e-07 6.814413845501477e-14 1.936689333796066e-09 2.0500825431116613e-07 1.3388941484966599e-16 0.0 4.098237605585392e-11 2.490937102611595e-93 0.0 0.0 0.0 9.509067759692004e-41 1.816794830480359e-45 2.2203134247369316e-15 2.29394375478086e-16
3851.1 2.518360285150698e-07 8.693638821055836e-14 2.4575664478790187e-09 2.4932025945937757e-07 2.1697991611965246e-16 0.0 5.804559074857478e-11 3.091477602329971e-92 0.0 0.0 0.0 2.876449039452727e-40 6.281620499914965e-45 2.280629628786309e-15 2.35630991438315e-16
3894.1 3.1063870307461713e-07 1.1063048186237895e-13 3.157089811875975e-09 3.073990664216209e-07 3.5040730964118455e-16 0.0 8.233020739934269e-11 3.5163123597157287e-91 0.0 0.0 0.0 8.466323792375723e-40 2.1029872026881683e-44 2.3420144513556523e-15 2.4197826839547083e-16
3916.1 3.449663081785347e-07 1.2486774219692843e-13 3.5785804531026296e-09 3.4128936251032885e-07 4.457751977743769e-16 0.0 9.810987084091816e-11 1.1947925254512166e-90 0.0 0.0 0.0 1.4566884824310888e-39 3.8608050386984226e-44 2.404476931643634e-15 2.4843714644714834e-16
3937.7 3.8491988355210596e-07 1.407911003738297e-13 4.073477492267165e-09 3.8072915768368027e-07 5.662093280723038e-16 0.0 1.169470888626405e-10 3.929733079410392e-90 0.0 0.0 0.0 2.4804314972788586e-39 7.001795064738182e-44 2.468026103511008e-15 2.5500856519589234e-16
3959.1 4.3121815572429014e-07 1.586763607158559e-13 4.653670889038357e-09 4.2642462484202404e-07 7.188285532808077e-16 0.0 1.3950387094838357e-10 1.2650627121949894e-89 0.0 0.0 0.0 4.1966928479062656e-39 1.2601772585948097e-43 2.5326709955337035e-15 2.616934637545022e-16
3980.4 4.846140608518157e-07 1.7878592421706944e-13 5.331918637260041e-09 4.791151983427047e-07 9.123597029235536e-16 0.0 1.6652213464785294e-10 4.00763292713617e-89 0.0 0.0 0.0 7.067178791828971e-39 2.2553795880982496e-43 2.5984206310548688e-15 2.6849278075122893e-16
4001.7 5.452123111096457e-07 2.0134106048407695e-13 6.114601269262018e-09 5.38898492220532e-07 1.1569649154420468e-15 0.0 1.9871751186295972e-10 1.2552705482026689e-88 0.0 0.0 0.0 1.1854204980028494e-38 4.018205690887367e-43 2.665284028235857e-15 2.754074543348661e-16
4022.8 6.161199430851058e-07 2.266969577754625e-13 7.040979771500491e-09 6.088409578365086e-07 1.4671345561546963e-15 0.0 2.374111661346565e-10 3.853679206492636e-88 0.0 0.0 0.0 1.9772765517754448e-38 7.110697228366515e-43 2.7332702001062153e-15 2.8243842217974e-16
4044.0 6.969921373128979e-07 2.552202045614187e-13 8.115752495266942e-09 6.885919820381417e-07 1.8602625024425945e-15 0.0 2.8369521641163376e-10 1.1762978973694895e-87 0.0 0.0 0.0 3.292395498172237e-38 1.2557743808830547e-42 2.8023881546126812e-15 2.8958662149059893e-16
4065.4 7.887300553432478e-07 2.8734226198751855e-13 9.357674362294281e-09 7.790324936732783e-07 2.3589540964601936e-15 0.0 3.3904331133710097e-10 3.586805687355665e-87 0.0 0.0 0.0 5.480801809929822e-38 2.217111166022195e-42 2.872646894667226e-15 2.9685298900740633e-16
4087.0 8.935741142472634e-07 3.2360028084807617e-13 1.0802228042805779e-08 8.82365410599545e-07 2.993276966065812e-15 0.0 4.054665357147149e-10 1.0927552456667905e-86 0.0 0.0 0.0 9.126190752188551e-38 3.915276215303901e-42 2.9440554181941814e-15 3.04238461010041e-16
4109.0 1.0117658004580655e-06 3.646004176057506e-13 1.2464757757879533e-08 9.988147705260205e-07 3.8013222135441576e-15 0.0 4.850630035038514e-10 3.356210818587181e-86 0.0 0.0 0.0 1.5240061941889286e-37 6.937526069183318e-42 3.016622718176441e-15 3.1174397332290497e-16
4131.8 1.1409674825120741e-06 4.111141159658808e-13 1.4332441611861754e-08 1.1260535373923912e-06 4.833027381686684e-15 0.0 5.80051430443829e-10 1.0575326739598338e-85 0.0 0.0 0.0 2.565363026611387e-37 1.241018684486053e-41 3.090357782700818e-15 3.1937046131944433e-16
